;X1;X2;Y1;Y2;Z
11:45:37.2007747;10;16;1;3;FALSE
11:45:37.3008921;10;16;1;3;FALSE
11:45:37.4010446;11;16;1;4;FALSE
11:45:37.5012509;11;16;1;4;FALSE
11:45:37.5703915;11;16;1;4;FALSE
11:45:37.6712079;10;16;1;4;FALSE
11:45:37.7716435;10;16;1;4;FALSE
11:45:37.8720941;10;16;1;4;FALSE
11:45:37.9726359;11;16;1;4;FALSE
11:45:38.0730528;10;16;1;4;FALSE
11:45:38.1735825;11;16;1;4;FALSE
11:45:38.2516123;10;16;1;4;FALSE
11:45:38.3210430;11;16;1;4;FALSE
11:45:38.4211286;10;16;1;4;FALSE
11:45:38.5210545;11;16;1;4;FALSE
11:45:38.6213922;11;16;1;4;FALSE
11:45:38.7218558;10;16;1;4;FALSE
11:45:38.8222232;10;16;1;3;FALSE
11:45:38.9276170;10;15;1;3;FALSE
11:45:39.0226662;10;15;1;3;FALSE
11:45:39.1229674;10;14;1;4;FALSE
11:45:39.2231128;10;14;1;4;FALSE
11:45:39.3230978;10;15;1;3;FALSE
11:45:39.4079820;10;14;1;3;FALSE
11:45:39.5083027;10;14;1;3;FALSE
11:45:39.6086320;10;14;1;3;FALSE
11:45:39.6938952;10;13;1;3;FALSE
11:45:39.7781656;10;15;1;3;FALSE
11:45:39.8787228;10;15;1;4;FALSE
11:45:39.9791800;10;15;1;4;FALSE
11:45:40.0794508;10;15;1;4;FALSE
11:45:40.1797833;10;15;1;4;FALSE
11:45:40.2801964;10;15;1;4;FALSE
11:45:40.3582259;10;15;1;4;FALSE
11:45:40.4270341;10;15;1;4;FALSE
11:45:40.5275199;10;15;1;4;FALSE
11:45:40.6279783;10;15;1;4;FALSE
11:45:40.7280679;10;15;1;4;FALSE
11:45:40.8128020;10;15;1;4;FALSE
11:45:40.9312966;10;15;1;4;FALSE
11:45:41.0138151;10;15;1;4;FALSE
11:45:41.1138534;10;15;1;4;FALSE
11:45:41.2141646;10;15;1;4;FALSE
11:45:41.3144901;10;15;1;4;FALSE
11:45:41.4145733;10;15;1;4;FALSE
11:45:41.4831376;10;15;1;4;FALSE
11:45:41.5831812;10;15;1;4;FALSE
11:45:41.6837852;10;15;1;4;FALSE
11:45:41.7843013;10;15;1;4;FALSE
11:45:41.8840510;10;15;1;4;FALSE
11:45:41.9848036;10;15;1;4;FALSE
11:45:42.0852197;10;15;1;4;FALSE
11:45:42.1633606;10;15;1;4;FALSE
11:45:42.2321346;10;15;1;4;FALSE
11:45:42.3325054;10;15;1;4;FALSE
11:45:42.4327788;10;15;1;4;FALSE
11:45:42.5327813;10;15;1;4;FALSE
11:45:42.6171202;10;15;1;4;FALSE
11:45:42.7018610;10;15;1;4;FALSE
11:45:42.7861936;10;15;1;4;FALSE
11:45:42.8868768;10;15;1;4;FALSE
11:45:42.9869780;10;15;1;4;FALSE
11:45:43.0688659;10;15;1;4;FALSE
11:45:43.1656575;10;15;1;4;FALSE
11:45:43.2657345;10;15;1;4;FALSE
11:45:43.3502593;10;15;1;4;FALSE
11:45:43.4502491;10;15;1;4;FALSE
11:45:43.5505514;10;15;1;4;FALSE
11:45:43.6355033;10;15;1;4;FALSE
11:45:43.7201679;10;15;1;4;FALSE
11:45:43.8208420;10;15;1;4;FALSE
11:45:43.9211840;10;15;1;4;FALSE
11:45:43.9899849;10;15;1;4;FALSE
11:45:44.0678532;10;15;1;4;FALSE
11:45:44.1368849;10;14;1;4;FALSE
11:45:44.2215455;10;14;1;4;FALSE
11:45:44.3218471;10;14;1;5;FALSE
11:45:44.3913440;10;14;1;5;FALSE
11:45:44.4908432;10;14;1;5;FALSE
11:45:44.5911306;10;14;1;5;FALSE
11:45:44.6692486;11;14;1;5;FALSE
11:45:44.7539056;11;14;1;5;FALSE
11:45:44.8231521;11;14;1;5;FALSE
11:45:44.9235328;11;14;1;5;FALSE
11:45:45.0238853;11;14;1;5;FALSE
11:45:45.1242385;11;14;1;5;FALSE
11:45:45.2242888;11;14;1;5;FALSE
11:45:45.3246541;11;14;1;5;FALSE
11:45:45.4247840;11;14;1;5;FALSE
11:45:45.4938088;11;14;1;6;FALSE
11:45:45.5945956;11;14;1;6;FALSE
11:45:45.6724070;11;14;1;5;FALSE
11:45:45.7783500;11;14;1;5;FALSE
11:45:45.8719124;11;15;1;5;FALSE
11:45:45.9258810;11;15;1;4;FALSE
11:45:46.0261443;11;15;1;4;FALSE
11:45:46.1264497;11;15;1;4;FALSE
11:45:46.1952779;11;15;1;4;FALSE
11:45:46.2958001;11;15;1;4;FALSE
11:45:46.3962906;11;15;1;4;FALSE
11:45:46.4965155;11;15;1;4;FALSE
11:45:46.5747156;11;15;1;4;FALSE
11:45:46.6442201;11;15;1;4;FALSE
11:45:46.7441693;11;15;1;4;FALSE
11:45:46.8446015;11;15;1;4;FALSE
11:45:46.9295807;10;16;1;4;FALSE
11:45:47.0298470;11;16;1;4;FALSE
11:45:47.1306122;11;16;1;4;FALSE
11:45:47.2306593;10;16;1;4;FALSE
11:45:47.3152318;10;16;1;4;FALSE
11:45:47.3995594;10;16;1;4;FALSE
11:45:47.4998827;10;16;1;4;FALSE
11:45:47.5782299;10;15;1;4;FALSE
11:45:47.6628799;10;15;1;3;FALSE
11:45:47.7629946;10;15;1;4;FALSE
11:45:47.8631181;10;15;1;4;FALSE
11:45:47.9475354;11;15;1;4;FALSE
11:45:48.0321244;11;15;1;5;FALSE
11:45:48.1325496;11;15;1;5;FALSE
11:45:48.2172500;11;15;1;5;FALSE
11:45:48.3016715;11;15;1;5;FALSE
11:45:48.4022589;11;15;1;5;FALSE
11:45:48.5027972;11;15;1;5;FALSE
11:45:48.6029839;11;15;1;5;FALSE
11:45:48.6811743;11;15;1;5;FALSE
11:45:48.7497116;11;15;1;5;FALSE
11:45:48.8500053;11;14;1;5;FALSE
11:45:48.9503760;11;14;1;5;FALSE
11:45:49.0350813;11;14;1;6;FALSE
11:45:49.1509552;11;14;1;6;FALSE
11:45:49.2513318;11;14;1;6;FALSE
11:45:49.3522122;11;14;1;6;FALSE
11:45:49.4368083;11;14;1;4;FALSE
11:45:49.5371781;11;14;1;4;FALSE
11:45:49.6374709;11;14;1;4;FALSE
11:45:49.7373210;11;14;1;3;FALSE
11:45:49.8061400;11;14;1;3;FALSE
11:45:49.8887946;11;13;1;3;FALSE
11:45:49.9842724;11;13;2;3;TRUE
11:45:50.0847533;11;13;2;3;TRUE
11:45:50.1541806;11;13;2;3;TRUE
11:45:50.2390520;11;13;2;3;TRUE
11:45:50.3236079;11;13;2;3;TRUE
11:45:50.4080460;11;13;1;3;TRUE
11:45:50.4706227;11;13;1;3;TRUE
11:45:50.5394949;11;13;1;3;FALSE
11:45:50.6395851;11;13;1;3;FALSE
11:45:50.7404222;11;15;1;3;FALSE
11:45:50.8407764;11;15;1;3;FALSE
11:45:50.9413642;11;16;1;3;FALSE
11:45:51.0417348;11;16;1;4;FALSE
11:45:51.1419732;11;15;1;4;FALSE
11:45:51.2107853;11;15;1;4;FALSE
11:45:51.3060616;11;15;1;3;FALSE
11:45:51.3824991;11;15;1;4;FALSE
11:45:51.4462815;11;15;1;4;FALSE
11:45:51.5142833;11;15;1;5;FALSE
11:45:51.5969118;11;15;1;5;FALSE
11:45:51.6934875;11;15;1;5;FALSE
11:45:51.7784228;11;15;1;5;FALSE
11:45:51.8633041;11;15;1;5;FALSE
11:45:51.9636069;11;15;1;5;FALSE
11:45:52.0639773;11;16;2;6;FALSE
11:45:52.1452545;11;15;2;6;FALSE
11:45:52.2171849;11;15;2;6;FALSE
11:45:52.3176919;12;15;2;6;FALSE
11:45:52.4181831;12;15;2;6;FALSE
11:45:52.5184981;12;15;2;6;FALSE
11:45:52.6185073;12;16;2;6;FALSE
11:45:52.7193693;12;16;2;6;FALSE
11:45:52.8195474;13;16;2;7;FALSE
11:45:52.8977497;13;16;2;7;FALSE
11:45:52.9823833;13;16;2;7;FALSE
11:45:53.0824935;13;16;2;8;FALSE
11:45:53.1897618;14;16;2;8;FALSE
11:45:53.2829192;14;16;2;8;FALSE
11:45:53.3522121;14;16;2;9;FALSE
11:45:53.4524247;14;16;2;8;FALSE
11:45:53.5526696;14;16;2;9;FALSE
11:45:53.6530851;14;16;2;9;FALSE
11:45:53.7536756;14;16;2;9;FALSE
11:45:53.8540143;14;16;3;9;FALSE
11:45:53.9541546;14;16;3;9;FALSE
11:45:54.0230072;14;16;3;10;FALSE
11:45:54.1234927;14;16;3;10;FALSE
11:45:54.2239692;14;16;3;10;FALSE
11:45:54.3022128;14;16;3;10;FALSE
11:45:54.3868665;14;16;3;10;FALSE
11:45:54.4870861;14;16;3;10;FALSE
11:45:54.5874595;14;16;3;10;FALSE
11:45:54.6719299;14;16;3;10;FALSE
11:45:54.7566427;14;16;3;10;FALSE
11:45:54.8569827;14;16;3;10;FALSE
11:45:54.9573403;14;16;3;10;FALSE
11:45:55.0576831;14;16;3;10;FALSE
11:45:55.1582773;14;16;3;10;FALSE
11:45:55.2586437;14;16;3;10;FALSE
11:45:55.3272626;14;16;3;10;FALSE
11:45:55.4055762;14;16;3;10;FALSE
11:45:55.4901898;14;16;3;10;FALSE
11:45:55.5905513;14;16;3;10;FALSE
11:45:55.6958193;14;16;3;10;FALSE
11:45:55.7601486;15;16;3;10;FALSE
11:45:55.8604688;15;16;3;10;FALSE
11:45:55.9608963;14;16;3;10;FALSE
11:45:56.0612815;14;16;3;10;FALSE
11:45:56.1300335;14;16;3;10;FALSE
11:45:56.2305924;14;16;3;10;FALSE
11:45:56.3087510;14;16;3;10;FALSE
11:45:56.4089301;14;16;3;10;FALSE
11:45:56.4778995;14;16;3;10;FALSE
11:45:56.5625017;14;16;3;10;FALSE
11:45:56.6524066;14;16;3;10;FALSE
11:45:56.7317089;14;16;3;10;FALSE
11:45:56.8316798;14;16;3;10;FALSE
11:45:56.9319868;14;16;3;10;FALSE
11:45:57.0322547;14;16;3;10;FALSE
11:45:57.1323671;14;16;3;9;FALSE
11:45:57.2106153;14;16;3;9;FALSE
11:45:57.2952483;14;16;3;9;FALSE
11:45:57.3954322;14;16;3;9;FALSE
11:45:57.4957811;13;16;3;9;FALSE
11:45:57.5802042;13;16;3;9;FALSE
11:45:57.6652451;13;16;3;9;FALSE
11:45:57.7655897;13;16;3;9;FALSE
11:45:57.8656821;13;16;3;9;FALSE
11:45:57.9660191;13;16;3;9;FALSE
11:45:58.0666096;13;16;3;9;FALSE
11:45:58.1515397;13;16;3;9;FALSE
11:45:58.2345422;13;16;3;9;FALSE
11:45:58.2887253;13;16;3;9;FALSE
11:45:58.3828780;13;16;3;9;FALSE
11:45:58.4832354;13;16;3;9;FALSE
11:45:58.5836016;13;16;3;9;FALSE
11:45:58.6839802;13;16;3;10;FALSE
11:45:58.7843113;13;16;3;10;FALSE
11:45:58.8776816;14;16;3;10;FALSE
11:45:58.9722281;14;16;3;9;FALSE
11:45:59.0859769;14;16;3;9;FALSE
11:45:59.1707468;14;16;3;9;FALSE
11:45:59.2709023;14;16;3;9;FALSE
11:45:59.3400420;14;16;3;9;FALSE
11:45:59.4227251;14;16;3;9;FALSE
11:45:59.5182214;14;16;3;9;FALSE
11:45:59.6191750;14;16;3;9;FALSE
11:45:59.7037191;14;16;3;9;FALSE
11:45:59.7728292;14;16;3;9;FALSE
11:45:59.8733311;14;16;3;9;FALSE
11:45:59.9582899;14;16;3;9;FALSE
11:46:00.0433716;14;16;3;9;FALSE
11:46:00.1457384;14;16;3;9;FALSE
11:46:00.2441538;14;16;3;10;FALSE
11:46:00.3446111;14;16;3;10;FALSE
11:46:00.4449843;14;16;3;9;FALSE
11:46:00.5454750;14;16;3;9;FALSE
11:46:00.6459551;14;16;3;10;FALSE
11:46:00.7283925;14;16;3;10;FALSE
11:46:00.8241337;14;16;3;10;FALSE
11:46:00.9243812;14;16;3;10;FALSE
11:46:01.0246376;14;16;3;10;FALSE
11:46:01.1089908;14;16;3;10;FALSE
11:46:01.1782119;14;16;3;10;FALSE
11:46:01.2785824;14;16;3;10;FALSE
11:46:01.3788568;14;16;3;10;FALSE
11:46:01.4791960;14;16;3;10;FALSE
11:46:01.5795264;14;16;3;10;FALSE
11:46:01.6795050;14;16;3;9;FALSE
11:46:01.7799416;14;16;3;9;FALSE
11:46:01.8487379;14;16;3;9;FALSE
11:46:01.9268712;14;16;2;9;FALSE
11:46:02.0115571;13;16;2;8;FALSE
11:46:02.1010730;13;16;2;8;FALSE
11:46:02.2111538;13;16;2;8;FALSE
11:46:02.2804469;13;16;2;8;FALSE
11:46:02.3806039;13;16;2;8;FALSE
11:46:02.4895026;13;16;2;8;FALSE
11:46:02.5968823;13;16;2;8;FALSE
11:46:02.6974708;13;16;2;8;FALSE
11:46:02.7978308;13;16;3;8;FALSE
11:46:02.8938509;13;16;3;8;FALSE
11:46:02.9983298;13;16;3;8;FALSE
11:46:03.0986286;13;16;3;8;FALSE
11:46:03.1988419;13;16;3;8;FALSE
11:46:03.2991076;13;16;3;8;FALSE
11:46:03.3996794;13;16;3;8;FALSE
11:46:03.5000906;13;16;3;9;FALSE
11:46:03.6004494;14;16;2;9;FALSE
11:46:03.6854062;14;16;2;9;FALSE
11:46:03.7854339;14;16;2;8;FALSE
11:46:03.8861242;14;16;2;8;FALSE
11:46:03.9706139;14;16;3;8;FALSE
11:46:04.0554898;14;16;3;8;FALSE
11:46:04.1390023;14;16;3;8;FALSE
11:46:04.2332903;14;16;3;8;FALSE
11:46:04.3181528;14;16;3;10;FALSE
11:46:04.4031930;14;16;3;10;FALSE
11:46:04.5035338;14;16;3;10;FALSE
11:46:04.6039033;14;16;3;9;FALSE
11:46:04.7040180;14;16;3;8;FALSE
11:46:04.7889454;14;16;3;8;FALSE
11:46:04.8894746;14;16;3;8;FALSE
11:46:04.9898394;14;16;3;10;FALSE
11:46:05.0901869;14;16;3;10;FALSE
11:46:05.1750440;14;16;3;10;FALSE
11:46:05.2593639;14;16;3;11;FALSE
11:46:05.3372955;14;16;3;11;FALSE
11:46:05.4222879;14;16;3;11;FALSE
11:46:05.4912615;14;16;3;11;FALSE
11:46:05.5916204;14;16;3;10;FALSE
11:46:05.6919870;14;16;3;10;FALSE
11:46:05.7608224;14;16;3;10;FALSE
11:46:05.8387534;14;16;3;10;FALSE
11:46:05.9394158;14;16;3;10;FALSE
11:46:06.0396675;14;16;3;10;FALSE
11:46:06.1240234;14;16;3;10;FALSE
11:46:06.1826768;14;16;3;10;FALSE
11:46:06.2616126;14;16;3;10;FALSE
11:46:06.3397507;14;16;3;10;FALSE
11:46:06.4403846;14;16;3;10;FALSE
11:46:06.5248157;14;16;3;10;FALSE
11:46:06.5942100;14;16;3;10;FALSE
11:46:06.6945729;14;16;3;10;FALSE
11:46:06.7949531;14;16;3;10;FALSE
11:46:06.8955106;14;16;3;11;FALSE
11:46:06.9958760;14;16;3;11;FALSE
11:46:07.0959818;14;16;4;11;FALSE
11:46:07.1958080;14;16;4;11;FALSE
11:46:07.2647881;14;16;4;11;FALSE
11:46:07.3651675;14;16;4;11;FALSE
11:46:07.4655970;14;16;5;11;FALSE
11:46:07.5489024;14;16;5;11;FALSE
11:46:07.6434813;14;16;5;11;FALSE
11:46:07.7435314;14;16;5;11;FALSE
11:46:07.8437589;14;16;5;11;FALSE
11:46:07.9440391;14;16;5;12;FALSE
11:46:08.0287042;14;16;5;12;FALSE
11:46:08.1290627;14;16;5;12;FALSE
11:46:08.2293099;14;16;5;12;FALSE
11:46:08.3138495;14;16;5;12;FALSE
11:46:08.3986376;14;16;5;12;FALSE
11:46:08.4987272;14;16;5;12;FALSE
11:46:08.5990649;14;16;5;12;FALSE
11:46:08.6680777;14;16;5;12;FALSE
11:46:08.7462682;14;16;5;12;FALSE
11:46:08.8465522;14;16;5;12;FALSE
11:46:08.9512738;14;16;6;12;FALSE
11:46:09.0177754;14;16;6;12;FALSE
11:46:09.1155011;14;16;6;12;FALSE
11:46:09.2158344;14;16;6;12;FALSE
11:46:09.2954917;14;16;6;12;FALSE
11:46:09.4011375;14;16;6;12;FALSE
11:46:09.5070044;14;16;6;12;FALSE
11:46:09.6025648;14;16;6;12;FALSE
11:46:09.7027659;14;16;6;12;FALSE
11:46:09.7713812;14;16;6;12;FALSE
11:46:09.8493152;14;16;6;12;FALSE
11:46:09.9498305;14;16;6;13;FALSE
11:46:10.0503153;14;16;6;13;FALSE
11:46:10.1354815;14;16;6;13;FALSE
11:46:10.2359529;14;16;6;13;FALSE
11:46:10.3363800;14;16;6;13;FALSE
11:46:10.4292762;14;16;5;13;FALSE
11:46:10.5207049;14;16;5;12;FALSE
11:46:10.6210644;14;16;5;12;FALSE
11:46:10.7214249;14;16;5;12;FALSE
11:46:10.8215861;14;16;5;12;FALSE
11:46:10.9065160;14;16;5;11;FALSE
11:46:11.0067170;14;16;5;11;FALSE
11:46:11.1070561;14;16;5;11;FALSE
11:46:11.1758826;14;16;5;11;FALSE
11:46:11.2764324;14;16;5;11;FALSE
11:46:11.3769116;14;16;5;11;FALSE
11:46:11.4773054;14;16;5;11;FALSE
11:46:11.5778599;14;16;5;11;FALSE
11:46:11.6780840;14;16;5;11;FALSE
11:46:11.7785870;14;16;5;11;FALSE
11:46:11.8485102;14;16;5;11;FALSE
11:46:11.9416663;14;16;5;11;FALSE
11:46:12.0418425;14;16;5;11;FALSE
11:46:12.1421933;14;16;5;11;FALSE
11:46:12.2269380;14;16;5;11;FALSE
11:46:12.3116802;14;16;5;11;FALSE
11:46:12.4120457;14;16;5;11;FALSE
11:46:12.5122561;14;16;5;11;FALSE
11:46:12.6123799;14;16;5;11;FALSE
11:46:12.7129747;14;16;5;11;FALSE
11:46:12.8132667;14;16;5;11;FALSE
11:46:12.9133514;14;16;5;11;FALSE
11:46:12.9818056;14;16;5;11;FALSE
11:46:13.0646140;14;16;5;12;FALSE
11:46:13.1601879;14;16;5;12;FALSE
11:46:13.2601723;14;16;5;12;FALSE
11:46:13.3448215;14;16;5;12;FALSE
11:46:13.4122447;14;16;6;13;FALSE
11:46:13.5297649;14;16;6;13;FALSE
11:46:13.6143989;14;16;6;13;FALSE
11:46:13.7148035;14;16;6;13;FALSE
11:46:13.8151310;14;16;6;13;FALSE
11:46:13.9152113;14;15;7;14;FALSE
11:46:14.0000235;14;15;7;14;FALSE
11:46:14.0667068;14;15;7;14;FALSE
11:46:14.1632118;14;15;7;14;FALSE
11:46:14.2475751;14;15;7;14;FALSE
11:46:14.3481327;14;16;8;14;FALSE
11:46:14.4327369;14;16;8;15;FALSE
11:46:14.5327464;14;16;8;15;FALSE
11:46:14.6331139;14;16;8;15;FALSE
11:46:14.7335059;14;16;8;15;FALSE
11:46:14.8184241;14;16;8;15;FALSE
11:46:14.9190819;14;16;8;15;FALSE
11:46:15.0190857;14;16;8;15;FALSE
11:46:15.1191681;14;16;8;15;FALSE
11:46:15.2196616;14;16;8;15;FALSE
11:46:15.3199201;14;16;8;15;FALSE
11:46:15.4202655;14;16;8;15;FALSE
11:46:15.4888932;14;16;9;15;FALSE
11:46:15.5895498;14;16;9;15;FALSE
11:46:15.6678848;14;16;9;15;FALSE
11:46:15.7570317;14;16;9;15;FALSE
11:46:15.8217552;14;16;9;15;FALSE
11:46:15.9220669;14;16;9;15;FALSE
11:46:16.0221248;14;16;9;15;FALSE
11:46:16.1224826;14;16;9;15;FALSE
11:46:16.2228223;14;16;9;15;FALSE
11:46:16.3232656;14;16;9;15;FALSE
11:46:16.4238251;14;16;9;15;FALSE
11:46:16.5237953;14;16;9;16;FALSE
11:46:16.5925377;14;16;9;16;FALSE
11:46:16.6926816;14;16;9;16;FALSE
11:46:16.7932707;14;16;9;15;FALSE
11:46:16.8935783;14;16;9;15;FALSE
11:46:16.9714319;14;16;9;15;FALSE
11:46:17.0721572;14;16;9;15;FALSE
11:46:17.1727500;14;16;9;15;FALSE
11:46:17.2573103;14;16;9;15;FALSE
11:46:17.3261151;14;16;9;15;FALSE
11:46:17.4265183;14;16;9;15;FALSE
11:46:17.5265364;14;16;10;15;FALSE
11:46:17.6272366;14;16;10;15;FALSE
11:46:17.7273566;14;16;10;15;FALSE
11:46:17.8122275;14;16;10;15;FALSE
11:46:17.8965136;14;16;10;15;FALSE
11:46:17.9746422;14;16;10;15;FALSE
11:46:18.0435461;14;16;10;15;FALSE
11:46:18.1280434;14;16;10;15;FALSE
11:46:18.2281979;14;16;10;15;TRUE
11:46:18.3285905;14;16;10;15;FALSE
11:46:18.3973434;14;16;10;15;FALSE
11:46:18.4800363;14;16;10;14;FALSE
11:46:18.5600124;14;16;10;14;FALSE
11:46:18.6600752;14;16;10;14;FALSE
11:46:18.7443063;14;16;10;16;FALSE
11:46:18.8443724;14;16;10;16;FALSE
11:46:18.9453376;14;16;9;15;FALSE
11:46:19.0506911;14;16;9;15;FALSE
11:46:19.1457293;14;16;9;15;FALSE
11:46:19.2460403;14;16;9;15;FALSE
11:46:19.3463891;14;16;9;15;FALSE
11:46:19.4308691;14;16;10;15;FALSE
11:46:19.4995972;14;16;9;15;FALSE
11:46:19.6003314;14;16;9;15;FALSE
11:46:19.6781997;14;16;10;15;FALSE
11:46:19.7789492;14;16;9;15;FALSE
11:46:19.8677484;14;16;9;15;FALSE
11:46:19.9638330;14;16;9;16;FALSE
11:46:20.0485548;14;16;9;16;FALSE
11:46:20.1331183;14;16;9;16;FALSE
11:46:20.2017916;14;16;9;16;FALSE
11:46:20.3023918;14;16;9;15;FALSE
11:46:20.4028581;14;16;9;16;FALSE
11:46:20.5032594;14;16;9;15;FALSE
11:46:20.6037246;14;16;9;15;FALSE
11:46:20.6819176;14;16;9;15;FALSE
11:46:20.7818902;14;16;10;15;FALSE
11:46:20.8823357;13;16;10;15;FALSE
11:46:20.9672694;13;16;10;15;FALSE
11:46:21.0676473;13;16;10;15;FALSE
11:46:21.1731157;13;16;10;15;FALSE
11:46:21.2684327;13;16;10;15;FALSE
11:46:21.3758938;13;16;10;15;FALSE
11:46:21.4695484;13;16;10;15;FALSE
11:46:21.5698080;13;16;10;15;FALSE
11:46:21.6389184;13;16;10;15;FALSE
11:46:21.7392664;13;16;10;15;FALSE
11:46:21.8396335;13;16;10;15;FALSE
11:46:21.9399713;13;16;10;15;FALSE
11:46:22.0405479;13;16;10;15;FALSE
11:46:22.1409272;12;16;10;15;FALSE
11:46:22.2412976;12;16;10;15;FALSE
11:46:22.3101317;12;16;10;15;FALSE
11:46:22.4106793;12;16;10;15;FALSE
11:46:22.5111663;12;16;10;15;FALSE
11:46:22.5952060;11;16;10;15;FALSE
11:46:22.6735664;12;16;10;15;FALSE
11:46:22.7428721;12;16;10;15;FALSE
11:46:22.8428913;12;16;10;15;FALSE
11:46:22.9432623;12;16;10;15;FALSE
11:46:23.0120823;11;16;10;15;FALSE
11:46:23.1126753;11;16;10;15;FALSE
11:46:23.2131364;11;16;10;15;FALSE
11:46:23.3135889;11;16;10;15;FALSE
11:46:23.4137809;11;16;10;15;FALSE
11:46:23.5140761;11;16;10;15;FALSE
11:46:23.6143635;11;16;11;15;FALSE
11:46:23.6923933;11;15;11;15;FALSE
11:46:23.7612835;11;15;11;15;FALSE
11:46:23.8611744;11;15;11;15;FALSE
11:46:23.9609413;11;15;11;15;FALSE
11:46:24.0667024;10;16;11;15;FALSE
11:46:24.1612779;10;16;11;15;FALSE
11:46:24.2615711;10;15;12;15;FALSE
11:46:24.3621669;9;15;12;15;FALSE
11:46:24.4556047;9;15;12;15;FALSE
11:46:24.5623781;9;15;12;15;FALSE
11:46:24.6626559;8;15;12;15;FALSE
11:46:24.7629421;8;15;13;15;FALSE
11:46:24.8475975;8;15;13;15;FALSE
11:46:24.9478706;8;15;13;16;FALSE
11:46:25.0325319;8;14;13;16;FALSE
11:46:25.1171995;7;14;14;16;FALSE
11:46:25.1797111;7;14;14;15;FALSE
11:46:25.2331025;7;14;14;15;FALSE
11:46:25.3174328;7;13;14;15;FALSE
11:46:25.3955570;6;13;14;15;FALSE
11:46:25.4958489;6;13;14;15;FALSE
11:46:25.5648868;6;13;14;15;FALSE
11:46:25.6339143;6;13;14;16;FALSE
11:46:25.7185983;6;12;14;16;FALSE
11:46:25.8188617;6;12;14;16;FALSE
11:46:25.8813641;5;12;14;16;FALSE
11:46:25.9660216;5;12;14;16;FALSE
11:46:26.0663018;5;12;14;16;FALSE
11:46:26.1509725;5;12;14;16;FALSE
11:46:26.2512926;5;12;14;16;FALSE
11:46:26.3203538;5;11;14;16;FALSE
11:46:26.3984666;5;11;14;15;FALSE
11:46:26.4831355;5;11;14;15;FALSE
11:46:26.5677462;5;11;14;16;FALSE
11:46:26.6736736;4;11;14;16;FALSE
11:46:26.7684937;4;11;14;16;FALSE
11:46:26.8557876;4;11;14;16;FALSE
11:46:26.9537674;3;11;14;16;FALSE
11:46:27.0225715;3;11;14;16;FALSE
11:46:27.1228604;3;10;14;16;FALSE
11:46:27.2233280;3;10;14;16;FALSE
11:46:27.3237921;3;10;14;16;FALSE
11:46:27.4242786;3;10;14;16;FALSE
11:46:27.5243767;3;10;14;16;FALSE
11:46:27.6247968;3;10;14;16;FALSE
11:46:27.7029267;3;10;14;16;FALSE
11:46:27.7875729;3;10;14;16;FALSE
11:46:27.8879285;3;10;14;16;FALSE
11:46:27.9935175;3;10;14;16;FALSE
11:46:28.0886119;3;10;14;16;FALSE
11:46:28.1579747;3;10;14;16;FALSE
11:46:28.2581363;3;10;14;16;FALSE
11:46:28.3584868;3;10;14;16;FALSE
11:46:28.4273129;4;10;14;16;FALSE
11:46:28.5055994;4;10;14;16;FALSE
11:46:28.6057673;4;10;13;16;FALSE
11:46:28.7055480;4;10;13;16;FALSE
11:46:28.7906589;4;10;13;16;FALSE
11:46:28.8595244;5;10;13;16;FALSE
11:46:28.9598957;5;10;13;16;FALSE
11:46:29.0602877;5;10;13;16;FALSE
11:46:29.1603350;5;10;12;16;FALSE
11:46:29.2606711;5;10;12;16;FALSE
11:46:29.3508793;5;10;12;15;FALSE
11:46:29.4611911;5;10;12;15;FALSE
11:46:29.5299586;5;10;12;15;FALSE
11:46:29.6078870;5;10;12;15;FALSE
11:46:29.7084327;5;10;12;15;FALSE
11:46:29.8089387;4;10;12;15;FALSE
11:46:29.8931620;4;10;12;15;FALSE
11:46:29.9936146;4;9;12;15;FALSE
11:46:30.0940038;4;9;12;15;FALSE
11:46:30.1943438;3;9;12;15;FALSE
11:46:30.2790907;3;9;12;15;FALSE
11:46:30.3794552;3;9;13;15;FALSE
11:46:30.4797512;3;9;13;15;FALSE
11:46:30.5799452;3;9;13;15;FALSE
11:46:30.6486570;3;9;13;15;FALSE
11:46:30.7332406;2;9;13;15;FALSE
11:46:30.8333116;2;9;13;15;FALSE
11:46:30.9301287;2;9;13;15;FALSE
11:46:30.9864796;2;9;13;15;FALSE
11:46:31.0813128;2;9;13;15;FALSE
11:46:31.1812491;2;8;13;15;FALSE
11:46:31.2813776;2;8;13;15;FALSE
11:46:31.3661040;2;8;14;15;FALSE
11:46:31.4664497;2;8;14;15;FALSE
11:46:31.5668234;2;8;14;15;FALSE
11:46:31.6668616;2;8;14;15;FALSE
11:46:31.7673814;2;8;14;16;FALSE
11:46:31.8675607;1;8;14;16;FALSE
11:46:31.9681661;1;8;14;16;FALSE
11:46:32.0371200;1;8;14;16;FALSE
11:46:32.1199204;1;8;14;16;FALSE
11:46:32.2152236;1;8;14;16;FALSE
11:46:32.3118844;2;8;14;16;FALSE
11:46:32.4007759;1;8;14;16;FALSE
11:46:32.4700320;1;8;14;16;FALSE
11:46:32.5703787;1;8;14;16;FALSE
11:46:32.6707336;1;8;14;16;FALSE
11:46:32.7710739;1;8;14;16;FALSE
11:46:32.8714158;2;8;14;16;FALSE
11:46:32.9720243;2;8;14;16;FALSE
